SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,Location,Community
Vacant/Abandoned Building,15-01552252,04/24/2015,Front,,Open,,Vacant,false,false,3331,W,CUYLER,AVE,60618,1153457.49602192,1926745.44989561,41.95483388416444,-87.71125941826497,"(41.95483388416444, -87.71125941826497)",16
Vacant/Abandoned Building,15-01556505,04/24/2015,Front,,Open,WINDOWS,Vacant,false,true,2247,E,85TH,ST,60617,1192725.81999313,1849057.52051551,41.74078246733157,-87.56944509107,"(41.74078246733157, -87.56944509107)",46
Vacant/Abandoned Building,15-01554832,04/24/2015,Front,,Open,,Vacant,false,true,10415,S,WENTWORTH,AVE,60628,1176793.76372544,1835833.27716649,41.70486664263703,-87.62821508107459,"(41.70486664263703, -87.62821508107459)",49
Vacant/Abandoned Building,15-01546815,04/24/2015,,,,,,,,2054,W,CHICAGO,AVE,60622,1162562.96097399,1905332.0486059,41.895887884570385,-87.67838743723921,"(41.895887884570385, -87.67838743723921)",24
Vacant/Abandoned Building,15-01554619,04/24/2015,Front,,Open,WINDOW,Vacant,true,true,1618,N,LINDER,AVE,60639,1139491.07021451,1910215.71540407,41.90974128093906,-87.76300719889915,"(41.90974128093906, -87.76300719889915)",25
Vacant/Abandoned Building,15-01556151,04/24/2015,,,,,,,,6749,S,SANGAMON,ST,60621,1171140.24642935,1860077.03798892,41.77152001787493,-87.64821073989657,"(41.77152001787493, -87.64821073989657)",68
Vacant/Abandoned Building,15-01545752,04/24/2015,Front,,Open,1ST FL FRONT AND REAR WINDINDOW,Vacant,false,true,2100,W,69TH,ST,60636,1163551.96172665,1858885.95176674,41.76841402603676,-87.67606026382037,"(41.76841402603676, -87.67606026382037)",67
Vacant/Abandoned Building,15-01547214,04/24/2015,Front,,Open,SOUTH WALL BASEMENT WINDOW,Vacant,false,true,6758,S,CARPENTER,ST,60621,1170478.12038668,1859998.72441927,41.77131956424865,-87.65064014590529,"(41.77131956424865, -87.65064014590529)",68
Vacant/Abandoned Building,15-01555042,04/24/2015,,,,,,,,8350,S,BENNETT,AVE,60617,1190312.980109,1849963.5072764,41.74332701249476,-87.5782562462381,"(41.74332701249476, -87.5782562462381)",45
Vacant/Abandoned Building,15-01544973,04/24/2015,Front,,Boarded,,Vacant,false,true,1158,W,47TH,PL,60609,1169397.58782928,1873296.49986604,41.807833673170165,-87.65421595882077,"(41.807833673170165, -87.65421595882077)",61
Vacant/Abandoned Building,15-01553583,04/24/2015,Front,,Open,FRONT AND REAR,Vacant,false,false,6429,S,STEWART,AVE,60621,1174729.54406935,1862329.66633403,41.777622267574515,-87.63498658273494,"(41.777622267574515, -87.63498658273494)",68
Vacant/Abandoned Building,15-01556164,04/24/2015,,,,,,,,6844,S,ADA,ST,60636,1168507.57693252,1859392.49211643,41.76969868172035,-87.65788092198683,"(41.76969868172035, -87.65788092198683)",67
Vacant/Abandoned Building,15-01553623,04/24/2015,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,6735,S,BELL,AVE,60636,1162560.31308965,1859952.44189981,41.771361361502215,-87.67966544354739,"(41.771361361502215, -87.67966544354739)",66
Vacant/Abandoned Building,15-01546066,04/24/2015,Front,,Open,REAR,Vacant,false,true,2042,W,68TH,PL,60636,1163926.06597242,1859227.09990573,41.76934233021421,-87.67467940881896,"(41.76934233021421, -87.67467940881896)",67
Vacant/Abandoned Building,15-01546143,04/24/2015,Front,,Open,SOUTH BASEMENT WINDOW REAR,Vacant,false,true,2025,W,68TH,PL,60636,1164040.26597242,1859230.09990573,41.7693481619961,-87.67426071853193,"(41.7693481619961, -87.67426071853193)",67
Vacant/Abandoned Building,15-01546167,04/24/2015,Front,,Open,EAST WALL GANGWAY,Vacant,false,true,2018,W,68TH,PL,60636,1164087.26597242,1859231.29990573,41.76935046651737,-87.67408840387259,"(41.76935046651737, -87.67408840387259)",67
Vacant/Abandoned Building,15-01547242,04/24/2015,Front,,Open,REAR FIRST FLOOR,Vacant,false,true,7337,S,HARVARD,AVE,60621,1175226.73411019,1856297.04017453,41.761056961632235,-87.63334387838408,"(41.761056961632235, -87.63334387838408)",69
Vacant/Abandoned Building,15-01559331,04/24/2015,Front,,Open,REAR,Vacant,false,false,2125,W,CHARLESTON,ST,60647,1161843.86622883,1914106.61790456,41.919980986668016,-87.68078334708066,"(41.919980986668016, -87.68078334708066)",22
Vacant/Abandoned Building,15-01567302,04/25/2015,Front,,Open,FRONT DOOR,Vacant,false,false,4804,S,COTTAGE GROVE,AVE,60615,1182400.33180614,1873332.90541269,41.80764172813947,-87.60652462304301,"(41.80764172813947, -87.60652462304301)",39
Vacant/Abandoned Building,15-01574405,04/25/2015,Front,,Open,,Vacant,false,false,6937,S,EBERHART,AVE,60637,1180775.99070349,1859118.82071034,41.768674506657,-87.61291902736131,"(41.768674506657, -87.61291902736131)",69
Vacant/Abandoned Building,15-01575681,04/25/2015,Rear,,Open,REAR ENTRY,Vacant,false,true,2315,W,HUTCHINSON,ST,60618,1160223.45690805,1928106.42990924,41.95843102323356,-87.68634878993731,"(41.95843102323356, -87.68634878993731)",5
Vacant/Abandoned Building,15-01566505,04/25/2015,Rear,,Open,REAR,Vacant,false,false,9144,S,BLACKSTONE,AVE,60619,1187711.64701197,1844637.82890318,41.72877504865245,-87.58795653548759,"(41.72877504865245, -87.58795653548759)",48
Vacant/Abandoned Building,15-01580631,04/25/2015,Rear,,Open,REAR,Vacant,false,false,7919,S,ESSEX,AVE,60617,1194231.51139211,1852948.02011668,41.75142150887049,-87.56380100004405,"(41.75142150887049, -87.56380100004405)",46
Vacant/Abandoned Building,15-01606684,04/26/2015,Front,,Open,,Vacant,false,false,1638,W,MARQUETTE,RD,60636,1166459.99751037,1860278.69200743,41.772174412159465,-87.66536122599318,"(41.772174412159465, -87.66536122599318)",67
Vacant/Abandoned Building,15-01601679,04/26/2015,Front,,Open,,Vacant,false,false,3636,W,69TH,PL,60629,1153286.69477988,1858277.73013227,41.7669540725228,-87.71370386440871,"(41.7669540725228, -87.71370386440871)",65
Vacant/Abandoned Building,15-01591757,04/26/2015,Front,,Open,ALL WINDOWS / REAR DOOR OPEN,Vacant,false,true,1662,W,MONTEREY,AVE,60643,1167125.86139082,1830264.05321966,41.689795544325925,-87.66377624141127,"(41.689795544325925, -87.66377624141127)",75
Vacant/Abandoned Building,15-01602093,04/26/2015,Front,,Open,WINDOWS/DOOR,Vacant,false,true,3446,W,LEXINGTON,ST,60624,1153515.31527019,1896487.83922827,41.87180318814113,-87.71185286260229,"(41.87180318814113, -87.71185286260229)",27
Vacant/Abandoned Building,15-01611861,04/27/2015,Front,,Open,,Vacant,false,true,1300,S,KEELER,AVE,60623,1148589.8610772,1893708.92463292,41.86427395043493,-87.7300080566608,"(41.86427395043493, -87.7300080566608)",29
Vacant/Abandoned Building,15-01612483,04/27/2015,Front,,Open,,Vacant,false,false,1326,S,LAWNDALE,AVE,60623,1151913.83722942,1893791.53913056,41.864435903893074,-87.71780355798951,"(41.864435903893074, -87.71780355798951)",29
Vacant/Abandoned Building,15-01623350,04/27/2015,Front,,Open,,Vacant,false,false,11644,S,WENTWORTH,AVE,60628,1177033.05868188,1827538.89988402,41.68210027540686,-87.62758767479136,"(41.68210027540686, -87.62758767479136)",53
Vacant/Abandoned Building,15-01628213,04/27/2015,Front,,Open,SIDE WINDOW,Vacant,false,false,5220,W,AINSLIE,ST,60630,1140562.47572939,1932056.33949641,41.969654499566616,-87.75853326211242,"(41.969654499566616, -87.75853326211242)",11
Vacant/Abandoned Building,15-01628996,04/27/2015,Front,,Open,,Vacant,false,false,4223,W,MAYPOLE,AVE,60624,1148196.06286819,1901118.69656764,41.88461481507163,-87.73126289152201,"(41.88461481507163, -87.73126289152201)",26
Vacant/Abandoned Building,15-01621679,04/27/2015,Front,,Open,,Vacant,false,false,5700,S,RACINE,AVE,60636,1169293.6039733,1866987.38749062,41.79052301799409,-87.65478001128396,"(41.79052301799409, -87.65478001128396)",67
Vacant/Abandoned Building,15-01622783,04/27/2015,Rear,,Open,SIDE DOOR & GARDEN WINDOW IS BROKEN,Vacant,false,true,5821,S,CALUMET,AVE,60637,1179477.1070907,1866492.44809363,41.78893823195089,-87.61745504024975,"(41.78893823195089, -87.61745504024975)",40
Vacant/Abandoned Building,15-01617288,04/27/2015,,,,,,,,3426,W,MCLEAN,AVE,60647,1153262.14498839,1913411.73008753,41.91824901712615,-87.71233263357257,"(41.91824901712615, -87.71233263357257)",22
Vacant/Abandoned Building,15-01621224,04/27/2015,Front,,Open,BACK DOOR,Vacant,false,true,6745,S,CAMPBELL,AVE,60629,1160871.02671404,1859867.15942859,41.77116239971393,-87.6858601700515,"(41.77116239971393, -87.6858601700515)",66
Vacant/Abandoned Building,15-01624734,04/27/2015,Garage,,Open,,Vacant,true,false,6437,S,RICHMOND,ST,60629,1157821.71447579,1861810.289419,41.77655708522072,-87.69698523715249,"(41.77655708522072, -87.69698523715249)",66
Vacant/Abandoned Building,15-01620216,04/27/2015,Front,,Open,FRONT ENTRANCE,Vacant,false,true,7806,S,KIMBARK,AVE,,1186233.29796787,1853497.86759948,41.75312291035733,-87.59309281144132,"(41.75312291035733, -87.59309281144132)",45
Vacant/Abandoned Building,15-01630412,04/27/2015,Front,,Open,FRONT,Vacant,false,true,7645,S,DREXEL,AVE,,1183556.57076708,1854507.92100926,41.75595737958714,-87.60287044165837,"(41.75595737958714, -87.60287044165837)",69
Vacant/Abandoned Building,15-01619139,04/27/2015,Front,,Open,FRONT,Vacant,false,false,8748,S,BALTIMORE,AVE,60617,1198412.0600666,1847559.13569962,41.73653038932726,-87.54866172497836,"(41.73653038932726, -87.54866172497836)",46
Vacant/Abandoned Building,15-01628879,04/27/2015,Front,,Open,,Vacant,false,false,4446,W,VAN BUREN,ST,60624,1146815.21793427,1897652.70592874,41.87513020468337,-87.73642211894396,"(41.87513020468337, -87.73642211894396)",26
Vacant/Abandoned Building,15-01615282,04/27/2015,Front,,Open,FRONT AND REAR DOORS..,Vacant,false,true,1931,N,LAWNDALE,AVE,60647,1151400.76853185,1912696.79276879,41.916323947371104,-87.7191903110005,"(41.916323947371104, -87.7191903110005)",22
Vacant/Abandoned Building,15-01618816,04/27/2015,Garage,,Open,,Vacant,false,true,11041,S,WALLACE,ST,60628,1174273.99410141,1831663.67672307,41.69348088062286,-87.63756546440395,"(41.69348088062286, -87.63756546440395)",49
Vacant/Abandoned Building,15-01630335,04/27/2015,Front,,Open,FRONT,Vacant,,true,7639,S,DREXEL,AVE,,1183555.47076708,1854548.22100926,41.756067992520705,-87.60287321887881,"(41.756067992520705, -87.60287321887881)",69
Vacant/Abandoned Building,15-01630400,04/27/2015,Front,,Open,FRONT,Vacant,false,true,7641,S,DREXEL,AVE,,1183555.77076708,1854534.72100926,41.756030940156265,-87.60287253952825,"(41.756030940156265, -87.60287253952825)",69
Vacant/Abandoned Building,15-01608353,04/27/2015,Rear,,Open,REAR /  NEIGHBOR @ 7040 S MARSHFIELD  STOLE ITEMS FROM THEIR BACKYARD,Vacant,false,false,7042,S,MARSHFIELD,AVE,60636,1166559.8900095,1858008.76999476,41.76594331692492,-87.66505970098989,"(41.76594331692492, -87.66505970098989)",67
Vacant/Abandoned Building,15-01621720,04/27/2015,Front,,Open,ALL WINDOWS / DOORS,Vacant,false,true,12235,S,GREEN,ST,60643,1172874.87952799,1823713.75440721,41.67169591426005,-87.64292117489218,"(41.67169591426005, -87.64292117489218)",53
Vacant/Abandoned Building,15-01618835,04/27/2015,Front,,Open,FRONT,Vacant,false,false,3306,E,88TH,ST,60617,1199646.88172434,1847247.82061722,41.73564513454188,-87.54414831405067,"(41.73564513454188, -87.54414831405067)",46
Vacant/Abandoned Building,15-01653687,04/28/2015,Garage,,Open,MARKED WITH X,Vacant,true,false,11819,S,PERRY,AVE,60628,1177703.89497097,1826585.33643429,41.679468447102956,-87.62516072960176,"(41.679468447102956, -87.62516072960176)",53
Vacant/Abandoned Building,15-01641899,04/28/2015,Front,,Open,,Vacant,false,false,7130,N,PAULINA,ST,60626,1163884.17601366,1947591.55060612,42.01182219983977,-87.67233779081728,"(42.01182219983977, -87.67233779081728)",1
Vacant/Abandoned Building,15-01645425,04/28/2015,Front,,Open,UNSECURE AND DOGS LEFT INSIDE,Vacant,false,false,1505,W,WELLINGTON,AVE,60657,1165756.79709582,1920003.85967598,41.93608074750529,-87.66623804889747,"(41.93608074750529, -87.66623804889747)",6
Vacant/Abandoned Building,15-01637125,04/28/2015,Rear,,Open,,Vacant,false,false,1436,W,GARFIELD,BLVD,60609,1167591.70990329,1868272.70402361,41.794086769715484,-87.66098356748476,"(41.794086769715484, -87.66098356748476)",61
Vacant/Abandoned Building,15-01640154,04/28/2015,Front,,Boarded,,Vacant,false,false,1312,W,ROSCOE,ST,60657,1166946.46181058,1922699.62852815,41.94345258202662,-87.66178833005003,"(41.94345258202662, -87.66178833005003)",6
Vacant/Abandoned Building,15-01637124,04/28/2015,Front,,Open,,Vacant,false,false,1438,W,GARFIELD,BLVD,60609,1167581.30990329,1868272.40402361,41.79408616967679,-87.66102171238242,"(41.79408616967679, -87.66102171238242)",61
Vacant/Abandoned Building,15-01637420,04/28/2015,,,,,,,,6126,S,JUSTINE,ST,60636,1167054.71048079,1864100.724429,41.78264985844749,-87.6630719834877,"(41.78264985844749, -87.6630719834877)",67
Vacant/Abandoned Building,15-01644418,04/28/2015,Front,,Open,BACK DOOR AND FRONT DOOR,Vacant,true,true,5729,S,MAPLEWOOD,AVE,60629,1160350.49601208,1866589.59253275,41.78962042838246,-87.6875832087256,"(41.78962042838246, -87.6875832087256)",63
Vacant/Abandoned Building,15-01642709,04/28/2015,Front,,Open,ANY WHERE,Vacant,false,false,5645,S,HOYNE,AVE,60636,1163325.08191986,1867201.54072139,41.79123786578462,-87.6766591240264,"(41.79123786578462, -87.6766591240264)",67
Vacant/Abandoned Building,15-01645486,04/28/2015,Front,,Open,,Vacant,false,false,1652,N,OAKLEY,AVE,60647,1160769.75006556,1911022.50591972,41.91154031990157,-87.68481551467309,"(41.91154031990157, -87.68481551467309)",24
Vacant/Abandoned Building,15-01639688,04/28/2015,Front,,Open,SIDE DOOR,Vacant,false,true,6813,S,EVANS,AVE,60637,1182389.53671055,1860002.33281854,41.77106171115829,-87.60697728427711,"(41.77106171115829, -87.60697728427711)",42
Vacant/Abandoned Building,15-01644697,04/28/2015,Rear,,Open,,Vacant,false,true,7435,S,EBERHART,AVE,60619,1180863.14408952,1855824.4654669,41.75963245000921,-87.61270073477546,"(41.75963245000921, -87.61270073477546)",69
Vacant/Abandoned Building,15-01650958,04/28/2015,Rear,,Open,MEN COME INTO THE REAR AND PUT THE LIGHTS ON AND HAVE WATER,Vacant,false,true,7816,S,KIMBARK,AVE,60619,1186234.99796787,1853430.96759948,41.75293929011458,-87.5930886910288,"(41.75293929011458, -87.5930886910288)",45
Vacant/Abandoned Building,15-01653158,04/28/2015,Front,,Open,"REAR DOOR NOW OPEN 1 DAY, 4/27/15,",Vacant,true,false,7527,S,LANGLEY,AVE,60619,1182198.5699796,1855209.72999059,41.757914749716036,-87.60782546800118,"(41.757914749716036, -87.60782546800118)",69
Vacant/Abandoned Building,15-01644712,04/28/2015,Front,,Open,FRONT,Vacant,false,false,9643,S,UNIVERSITY,AVE,60628,1185573.00552271,1841086.05617348,41.719079136174855,-87.59590222375402,"(41.719079136174855, -87.59590222375402)",50
Vacant/Abandoned Building,15-01638632,04/28/2015,Front,,Open,BACK IS OPEN,Vacant,false,false,133,E,104TH,PL,60628,1179061.4621821,1835636.3800722,41.704275077449694,-87.61991708800514,"(41.704275077449694, -87.61991708800514)",49
Vacant/Abandoned Building,15-01653034,04/28/2015,Front,,Boarded,& OPEN,Vacant,false,false,8156,S,KENWOOD,AVE,60619,1186625.81713302,1851176.47579884,41.746743507667816,-87.59172772295537,"(41.746743507667816, -87.59172772295537)",45
Vacant/Abandoned Building,15-01638407,04/28/2015,Front,,Open,,Vacant,false,false,6150,S,ELLIS,AVE,60637,1183939.20252528,1864771.01213376,41.784111344346755,-87.6011480066678,"(41.784111344346755, -87.6011480066678)",42
Vacant/Abandoned Building,15-01637421,04/28/2015,,,,,,,,7704,S,HONORE,ST,60620,1165356.74467208,1853591.02190747,41.75384596909221,-87.66959459174231,"(41.75384596909221, -87.66959459174231)",71
Vacant/Abandoned Building,15-01637201,04/28/2015,Front,,Open,WINDOWS ARE MISSING FROM NORTH SIDE OF BUILDING-CAN BE SEEN THROUGH NEIGHBORS YARD,Vacant,false,false,7144,S,ST LAWRENCE,AVE,60619,1181471.97298168,1857779.26701147,41.76498261044385,-87.61040919756798,"(41.76498261044385, -87.61040919756798)",69
Vacant/Abandoned Building,15-01647092,04/28/2015,Front,,Open,REAR,Vacant,false,false,7222,S,VERNON,AVE,60619,1180496.82846621,1857230.87398026,41.76350019685602,-87.61400016129096,"(41.76350019685602, -87.61400016129096)",69
Vacant/Abandoned Building,15-01647604,04/28/2015,Front,,Open,FRONT DOOR WIDE OPEN,Vacant,false,false,4053,W,CERMAK,RD,60623,1149699.06590444,1889071.80217204,41.85152765779127,-87.7260565584203,"(41.85152765779127, -87.7260565584203)",29
Vacant/Abandoned Building,15-01650060,04/28/2015,Front,,Open,FRONT,Vacant,false,false,347,W,116TH,ST,60628,1175961.09282948,1828002.06638595,41.68339530533293,-87.63149786171661,"(41.68339530533293, -87.63149786171661)",53
Vacant/Abandoned Building,15-01653651,04/28/2015,Rear,,Open,,Vacant,true,false,11817,S,PERRY,AVE,60628,1177703.39497097,1826598.73643429,41.67950523001648,-87.62516215665366,"(41.67950523001648, -87.62516215665366)",53
Vacant/Abandoned Building,15-01635361,04/28/2015,Rear,,Boarded,PARTIALLY BOARDED UP / ENTRY IN REAR,Vacant,false,true,6016,S,ST LAWRENCE,AVE,60637,1181271.98913064,1865252.19879281,41.78549367441981,-87.61091209941617,"(41.78549367441981, -87.61091209941617)",42
Vacant/Abandoned Building,15-01649198,04/28/2015,Front,,Open,"BASEMENT WINDOWS, SECOND FLOOR WINDOWS,",Vacant,false,false,5817,S,CALUMET,AVE,60637,1179476.3070907,1866519.34809363,41.7890120663822,-87.61745715228177,"(41.7890120663822, -87.61745715228177)",40
Vacant/Abandoned Building,15-01661827,04/29/2015,Front,,Open,,Vacant,false,true,2321,W,50TH,PL,60609,1161782.29170501,1871131.74638089,41.80205505243606,-87.68220707427545,"(41.80205505243606, -87.68220707427545)",63
Vacant/Abandoned Building,15-01675640,04/29/2015,Front,,Open,,Vacant,false,false,1509,N,KILDARE,AVE,60651,1147439.861421,1909610.62411341,41.907932102925734,-87.7338218955881,"(41.907932102925734, -87.7338218955881)",23
Vacant/Abandoned Building,15-01673188,04/29/2015,Front,,Open,?,Vacant,false,false,7112,S,GREENWOOD,AVE,60619,1184782.80007939,1858054.24732582,41.76566018369056,-87.59826558497856,"(41.76566018369056, -87.59826558497856)",69
Vacant/Abandoned Building,15-01661870,04/29/2015,Rear,,Open,,Vacant,false,false,7525,S,LANGLEY,AVE,60619,1182198.2699796,1855221.92999059,41.757948234726825,-87.60782619038542,"(41.757948234726825, -87.60782619038542)",69
Vacant/Abandoned Building,15-01662677,04/29/2015,Front,,Boarded,,Vacant,false,false,3856,W,49TH,ST,60632,1151376.33498777,1871860.18002643,41.80426395642274,-87.72035125467403,"(41.80426395642274, -87.72035125467403)",57
Vacant/Abandoned Building,15-01672513,04/29/2015,Front,,Open,,Vacant,false,true,6921,S,JUSTINE,ST,60636,1167198.78652028,1858829.62109268,41.76818219521221,-87.6626944626445,"(41.76818219521221, -87.6626944626445)",67
Vacant/Abandoned Building,15-01666921,04/29/2015,Front,,Open,SIDE,Vacant,false,true,6348,S,HOYNE,AVE,60636,1163453.93691096,1862529.11861535,41.77841342713675,-87.67631755495735,"(41.77841342713675, -87.67631755495735)",67
Vacant/Abandoned Building,15-01674265,04/29/2015,Front,,Open,REAR 2ND FLOOR DOOR,Vacant,false,true,7551,S,SANGAMON,ST,60620,1171284.08559839,1854727.38991857,41.75683677173849,-87.64783975231103,"(41.75683677173849, -87.64783975231103)",71
Vacant/Abandoned Building,15-01673801,04/29/2015,Front,,Open,BASEMENT FRONT OF BUILDING,Vacant,false,false,1149,W,MARQUETTE,RD,60621,1169721.09412694,1860366.88122743,41.772346288540696,-87.65340446869493,"(41.772346288540696, -87.65340446869493)",68
Vacant/Abandoned Building,15-01683383,04/29/2015,Front,,Open,,Vacant,false,true,12014,S,LA SALLE,ST,60628,1177425.33572009,1825288.78822207,41.67591679830291,-87.62621931916851,"(41.67591679830291, -87.62621931916851)",53
Vacant/Abandoned Building,15-01673275,04/29/2015,,,,,,,,549,E,104TH,PL,60628,1181893.68128821,1835791.27001951,41.704635262879606,-87.60954128365049,"(41.704635262879606, -87.60954128365049)",49
Vacant/Abandoned Building,15-01663488,04/29/2015,Front,,Open,FRONT DOOR IS OPEN,Vacant,true,true,6145,S,BISHOP,ST,60636,1167718.55150979,1863991.1913085,41.78233506046011,-87.66064128483872,"(41.78233506046011, -87.66064128483872)",67
Vacant/Abandoned Building,15-01666797,04/29/2015,Front,,Open,ATTIC WINDOW IS OPEN,Vacant,false,false,8524,S,PAULINA,ST,60620,1166495.75771489,1848174.91339841,41.738959202896595,-87.66557452104664,"(41.738959202896595, -87.66557452104664)",71
