,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
9295,KING HS,609751.0,Network 9,Gender,Female,11th Grade,2014.0,20.9,19.3,20.6,21.2,20.5,114,114,114,114,114,39
9326,LAKE VIEW HS,609719.0,Network 2,Gender,Male,11th Grade,2014.0,17.5,19.4,18.9,17.4,18.3,174,174,174,174,174,6
9327,LAKE VIEW HS,609719.0,Network 2,Gender,Female,11th Grade,2014.0,18.1,18.1,17.9,17.4,17.9,170,170,170,170,170,6
9358,LANE TECH HS,609720.0,Network 4,Gender,Male,11th Grade,2014.0,24.2,25.0,24.4,24.2,24.4,490,490,490,490,490,5
9359,LANE TECH HS,609720.0,Network 4,Gender,Female,11th Grade,2014.0,24.7,23.3,22.6,24.3,23.7,606,606,606,606,606,5
9398,LINCOLN PARK HS,609738.0,ISP,Gender,Female,11th Grade,2014.0,22.7,21.3,20.9,22.4,21.8,308,308,308,308,308,7
9399,LINCOLN PARK HS,609738.0,ISP,Gender,Male,11th Grade,2014.0,22.3,22.7,22.0,22.4,22.4,259,259,259,259,259,7
9416,LINDBLOM HS,610391.0,Network 11,Gender,Female,11th Grade,2014.0,22.8,22.1,21.4,22.9,22.3,108,108,108,108,108,67
9417,LINDBLOM HS,610391.0,Network 11,Gender,Male,11th Grade,2014.0,21.7,23.8,23.2,23.2,23.0,73,73,73,73,73,67
9424,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Male,11th Grade,2014.0,16.6,15.7,16.3,14.3,15.7,16,16,16,16,16,39
9425,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Female,11th Grade,2014.0,15.4,14.2,13.9,13.9,14.3,21,21,21,21,21,39
9440,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Female,11th Grade,2014.0,16.2,15.3,16.5,14.3,15.6,13,13,13,13,13,29
9441,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Male,11th Grade,2014.0,15.1,15.1,15.2,12.7,14.5,15,15,15,15,15,29
9446,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Male,11th Grade,2014.0,13.5,14.6,13.1,11.1,13.1,16,16,16,16,16,43
9447,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Female,11th Grade,2014.0,15.3,14.6,15.8,13.6,14.8,25,25,25,25,25,43
9478,MANLEY HS,609722.0,Network 5,Gender,Female,11th Grade,2014.0,14.7,15.2,15.0,13.9,14.7,43,43,43,43,43,27
9479,MANLEY HS,609722.0,Network 5,Gender,Male,11th Grade,2014.0,14.2,14.8,15.2,12.9,14.3,46,46,46,46,46,27
9496,MARINE MILITARY HS,610502.0,Service Leadership Academies,Gender,Male,11th Grade,2014.0,18.1,18.2,18.5,17.3,18.0,48,48,48,48,48,28
9497,MARINE MILITARY HS,610502.0,Service Leadership Academies,Gender,Female,11th Grade,2014.0,16.8,16.3,16.8,15.7,16.4,26,26,26,26,26,28
9524,MARSHALL HS,609723.0,ISP,Gender,Male,11th Grade,2014.0,13.8,15.5,15.1,13.9,14.6,77,77,77,77,77,27
9525,MARSHALL HS,609723.0,ISP,Gender,Female,11th Grade,2014.0,14.5,15.4,14.8,13.9,14.6,79,79,79,79,79,27
9556,MATHER HS,609724.0,Network 2,Gender,Female,11th Grade,2014.0,17.1,17.4,17.2,15.7,16.8,190,190,190,190,190,2
9557,MATHER HS,609724.0,Network 2,Gender,Male,11th Grade,2014.0,16.8,17.7,17.5,15.4,16.8,186,186,186,186,186,2
9588,MORGAN PARK HS,609725.0,Network 10,Gender,Male,11th Grade,2014.0,17.1,17.8,17.9,17.2,17.5,114,114,114,114,114,75
9589,MORGAN PARK HS,609725.0,Network 10,Gender,Female,11th Grade,2014.0,18.1,17.1,17.6,17.7,17.6,142,142,142,142,142,75
9606,MULTICULTURAL HS,610385.0,Network 7,Gender,Male,11th Grade,2014.0,14.3,16.2,16.4,14.2,15.3,38,38,38,38,38,30
9607,MULTICULTURAL HS,610385.0,Network 7,Gender,Female,11th Grade,2014.0,15.6,15.6,14.5,14.7,15.1,35,35,35,35,35,30
9618,NOBLE - BULLS HS,400097.0,Charter,Gender,Male,11th Grade,2014.0,19.6,22.4,21.0,21.4,21.1,85,85,85,85,85,28
9619,NOBLE - BULLS HS,400097.0,Charter,Gender,Female,11th Grade,2014.0,19.6,21.4,20.7,21.4,20.8,105,105,105,105,105,28
9632,NOBLE - COMER,400052.0,Charter,Gender,Male,11th Grade,2014.0,18.3,20.0,19.9,19.2,19.3,59,60,59,60,59,69
9633,NOBLE - COMER,400052.0,Charter,Gender,Female,11th Grade,2014.0,19.0,19.3,20.0,20.2,19.6,84,84,84,84,84,69
9650,NOBLE - GOLDER HS,400053.0,Charter,Gender,Male,11th Grade,2014.0,18.6,22.9,20.8,20.7,20.8,71,71,71,71,71,24
9651,NOBLE - GOLDER HS,400053.0,Charter,Gender,Female,11th Grade,2014.0,20.4,20.0,18.8,20.5,19.9,63,63,63,63,63,24
9662,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Female,11th Grade,2014.0,18.4,19.7,19.7,20.7,19.6,105,105,105,105,105,68
9663,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Male,11th Grade,2014.0,18.8,20.7,20.0,21.2,20.2,43,43,43,43,43,68
9672,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Male,11th Grade,2014.0,19.6,22.4,20.8,21.6,21.1,85,85,85,85,85,32
9673,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Female,11th Grade,2014.0,21.0,21.8,20.6,22.7,21.5,104,104,104,104,104,32
9702,NOBLE - NOBLE HS,400051.0,Charter,Gender,Female,11th Grade,2014.0,18.8,20.6,19.4,19.9,19.7,84,84,84,84,84,24
9703,NOBLE - NOBLE HS,400051.0,Charter,Gender,Male,11th Grade,2014.0,18.3,21.4,20.3,19.7,19.9,68,68,68,68,68,24
9718,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Female,11th Grade,2014.0,20.3,21.6,21.0,22.0,21.2,101,101,101,101,101,20
9719,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Male,11th Grade,2014.0,19.8,23.3,22.1,21.9,21.8,98,98,98,98,98,20
9734,NOBLE - RAUNER HS,400055.0,Charter,Gender,Male,11th Grade,2014.0,18.7,22.0,19.3,19.7,19.9,79,79,79,79,79,24
9735,NOBLE - RAUNER HS,400055.0,Charter,Gender,Female,11th Grade,2014.0,19.2,21.4,19.3,20.8,20.2,72,72,72,72,72,24
9748,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Male,11th Grade,2014.0,17.5,20.0,18.6,18.9,18.7,69,69,69,69,69,23
9749,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Female,11th Grade,2014.0,19.1,19.8,18.6,20.1,19.4,76,76,76,76,76,23
9760,NOBLE - UIC HS,400057.0,Charter,Gender,Male,11th Grade,2014.0,21.3,25.3,22.8,21.9,22.8,92,92,92,92,92,28
9761,NOBLE - UIC HS,400057.0,Charter,Gender,Female,11th Grade,2014.0,21.8,24.4,22.0,22.6,22.7,99,99,99,99,99,28
9792,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Female,11th Grade,2014.0,16.1,16.7,16.0,15.9,16.2,47,47,47,47,47,29
9793,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Male,11th Grade,2014.0,15.1,16.9,16.0,14.4,15.6,34,34,34,34,34,29
9806,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Male,11th Grade,2014.0,15.0,16.5,16.2,14.0,15.4,33,33,33,33,33,29
9807,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Female,11th Grade,2014.0,16.5,16.9,17.1,15.7,16.5,48,48,48,48,48,29
9826,NORTH-GRAND HS,609691.0,Network 5,Gender,Male,11th Grade,2014.0,15.5,17.0,17.1,14.6,16.1,90,90,90,90,90,23
9827,NORTH-GRAND HS,609691.0,Network 5,Gender,Female,11th Grade,2014.0,16.6,16.9,17.1,15.7,16.6,114,114,114,114,114,23
9858,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Female,11th Grade,2014.0,29.6,27.7,26.9,30.3,28.6,154,154,154,154,154,13
9859,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Male,11th Grade,2014.0,29.9,29.2,29.7,30.0,29.7,111,111,111,111,111,13
9868,OGDEN HS,610529.0,Network 6,Gender,Female,11th Grade,2014.0,18.4,17.5,18.8,19.2,18.5,77,77,77,77,77,24
9869,OGDEN HS,610529.0,Network 6,Gender,Male,11th Grade,2014.0,18.7,18.0,18.9,17.8,18.4,49,49,49,49,49,24
9874,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Male,11th Grade,2014.0,,,,,,7,7,7,7,7,66
9875,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Female,11th Grade,2014.0,,,,,,3,3,3,3,3,66
9884,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Female,11th Grade,2014.0,14.1,15.0,14.5,13.5,14.3,18,18,18,18,18,3
9885,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Male,11th Grade,2014.0,13.6,14.7,14.2,10.7,13.3,25,25,25,25,25,3
9908,ORR HS,610389.0,AUSL,Gender,Male,11th Grade,2014.0,14.3,15.6,14.1,13.2,14.3,45,45,45,45,45,23
9909,ORR HS,610389.0,AUSL,Gender,Female,11th Grade,2014.0,14.9,16.1,15.4,14.3,15.2,57,57,57,57,57,23
9918,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Male,11th Grade,2014.0,15.6,15.4,15.1,13.1,14.8,57,57,57,57,57,70
9919,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Female,11th Grade,2014.0,15.9,15.0,14.7,14.0,14.9,56,56,56,56,56,70
9924,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Female,11th Grade,2014.0,15.7,15.3,14.8,13.6,14.8,38,38,38,38,38,21
9925,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Male,11th Grade,2014.0,14.6,15.4,14.9,13.3,14.5,51,51,51,51,51,21
9956,PAYTON HS,609680.0,ISP,Gender,Female,11th Grade,2014.0,30.3,27.7,27.4,31.2,29.1,140,140,140,140,140,8
9957,PAYTON HS,609680.0,ISP,Gender,Male,11th Grade,2014.0,29.3,28.9,28.6,29.5,29.1,89,89,89,89,89,8
9986,PEACE AND EDUCATION HS,610386.0,Network 6,Gender,Male,11th Grade,2014.0,13.8,15.2,15.1,11.7,14.0,17,17,17,17,17,61
9987,PEACE AND EDUCATION HS,610386.0,Network 6,Gender,Female,11th Grade,2014.0,14.5,15.0,14.3,12.5,14.1,34,34,34,34,34,61
10016,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Male,11th Grade,2014.0,20.2,20.0,20.8,22.2,20.8,22,22,22,22,22,33
10017,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Female,11th Grade,2014.0,19.2,18.2,17.7,19.2,18.6,26,26,26,26,26,33
10032,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Male,11th Grade,2014.0,15.7,16.1,16.0,15.6,15.8,47,47,47,47,47,71
10033,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Female,11th Grade,2014.0,16.9,16.7,17.4,18.0,17.3,64,64,64,64,64,71
10044,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Gender,Male,11th Grade,2014.0,18.3,19.0,18.5,17.5,18.3,36,36,36,36,36,35
10045,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Gender,Female,11th Grade,2014.0,17.0,16.9,16.7,17.1,16.9,44,44,44,44,44,35
10060,PERSPECTIVES - TECH HS,400062.0,Charter,Gender,Female,11th Grade,2014.0,16.7,16.4,16.7,16.2,16.5,74,74,74,74,74,71
10061,PERSPECTIVES - TECH HS,400062.0,Charter,Gender,Male,11th Grade,2014.0,17.1,16.6,17.7,16.1,16.8,38,38,38,38,38,71
10092,PHILLIPS HS,609727.0,AUSL,Gender,Female,11th Grade,2014.0,15.6,15.7,15.8,14.3,15.4,56,56,56,56,56,35
10093,PHILLIPS HS,609727.0,AUSL,Gender,Male,11th Grade,2014.0,13.9,15.2,14.8,12.3,14.0,62,63,62,63,62,35
10120,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Gender,Male,11th Grade,2014.0,18.1,19.5,18.1,20.4,19.0,42,42,42,42,42,28
10121,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Gender,Female,11th Grade,2014.0,19.3,18.6,19.8,20.1,19.5,46,46,46,46,46,28
10138,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Gender,Female,11th Grade,2014.0,,,,,,7,7,7,7,7,24
10139,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Gender,Male,11th Grade,2014.0,14.3,15.3,14.2,13.8,14.4,13,13,13,13,13,24
10150,PROLOGUE - JOHNSTON HS,400109.0,Options,Gender,Male,11th Grade,2014.0,14.2,14.5,14.2,12.3,13.8,21,21,21,21,21,73
10151,PROLOGUE - JOHNSTON HS,400109.0,Options,Gender,Female,11th Grade,2014.0,13.8,14.4,14.0,11.7,13.5,23,23,23,23,23,73
10156,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Gender,Male,11th Grade,2014.0,12.8,14.3,13.2,12.5,13.2,13,13,13,13,13,43
10157,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Gender,Female,11th Grade,2014.0,15.1,14.5,14.0,12.1,13.9,16,16,16,16,16,43
10188,PROSSER HS,609679.0,Network 3,Gender,Female,11th Grade,2014.0,18.5,18.4,18.0,18.3,18.3,170,170,170,170,170,19
10189,PROSSER HS,609679.0,Network 3,Gender,Male,11th Grade,2014.0,18.6,19.2,19.2,18.5,18.9,140,140,140,140,140,19
10208,RABY HS,610334.0,Network 5,Gender,Male,11th Grade,2014.0,14.5,15.5,15.3,13.3,14.6,52,52,52,52,52,27
10209,RABY HS,610334.0,Network 5,Gender,Female,11th Grade,2014.0,14.9,15.4,15.6,13.8,14.9,50,50,50,50,50,27
10240,RICHARDS HS,609682.0,Network 8,Gender,Male,11th Grade,2014.0,14.4,16.1,15.1,14.1,14.9,41,41,41,41,41,61
10241,RICHARDS HS,609682.0,Network 8,Gender,Female,11th Grade,2014.0,14.2,15.4,14.8,13.3,14.4,47,47,47,47,47,61
10258,RICKOVER MILITARY HS,610390.0,Service Leadership Academies,Gender,Male,11th Grade,2014.0,20.6,18.7,19.5,19.3,19.5,58,58,58,58,58,77
10259,RICKOVER MILITARY HS,610390.0,Service Leadership Academies,Gender,Female,11th Grade,2014.0,18.9,17.5,17.8,18.4,18.2,37,37,37,37,37,77
10290,ROBESON HS,609707.0,Network 11,Gender,Female,11th Grade,2014.0,14.5,15.0,14.9,13.8,14.5,40,40,40,40,40,68
10291,ROBESON HS,609707.0,Network 11,Gender,Male,11th Grade,2014.0,13.6,14.6,13.4,13.2,13.7,48,48,48,48,48,68
10322,ROOSEVELT HS,609728.0,Network 1,Gender,Female,11th Grade,2014.0,16.0,16.1,15.6,14.6,15.6,173,173,173,173,173,14
10323,ROOSEVELT HS,609728.0,Network 1,Gender,Male,11th Grade,2014.0,15.3,16.3,16.0,14.6,15.5,150,150,150,150,150,14
10354,SCHURZ HS,609729.0,Network 1,Gender,Male,11th Grade,2014.0,15.9,16.9,16.5,15.3,16.2,265,265,265,265,265,16
10355,SCHURZ HS,609729.0,Network 1,Gender,Female,11th Grade,2014.0,16.3,16.7,16.5,15.8,16.3,224,224,224,224,224,16
10386,SENN HS,609730.0,Network 2,Gender,Male,11th Grade,2014.0,17.9,18.5,19.0,17.6,18.3,117,117,117,117,117,77
10387,SENN HS,609730.0,Network 2,Gender,Female,11th Grade,2014.0,19.0,18.2,18.5,18.5,18.6,120,121,121,120,120,77
10404,SHABAZZ - DUSABLE HS,400073.0,Charter,Gender,Female,11th Grade,2014.0,15.4,15.6,15.4,14.1,15.1,34,34,34,34,34,38
10405,SHABAZZ - DUSABLE HS,400073.0,Charter,Gender,Male,11th Grade,2014.0,13.8,15.4,14.9,12.5,14.1,44,44,44,44,44,38
10434,SIMEON HS,609692.0,Network 11,Gender,Female,11th Grade,2014.0,16.9,17.1,17.1,17.0,17.0,179,179,179,179,179,44
10435,SIMEON HS,609692.0,Network 11,Gender,Male,11th Grade,2014.0,16.1,16.6,16.9,16.0,16.4,128,128,128,128,128,44
10453,SIMPSON HS,609750.0,Network 6,Gender,Female,11th Grade,2014.0,14.9,16.9,16.6,14.6,15.7,14,14,14,14,14,28
10468,SOCIAL JUSTICE HS,610383.0,Network 7,Gender,Female,11th Grade,2014.0,16.5,16.6,16.9,15.6,16.4,48,48,48,48,48,30
10469,SOCIAL JUSTICE HS,610383.0,Network 7,Gender,Male,11th Grade,2014.0,16.1,16.3,17.0,15.3,16.2,44,44,44,44,44,30
10476,SOLORIO HS,610543.0,AUSL,Gender,Female,11th Grade,2014.0,16.6,17.8,16.8,15.6,16.7,121,123,123,121,121,63
10477,SOLORIO HS,610543.0,AUSL,Gender,Male,11th Grade,2014.0,16.2,18.8,17.4,15.5,16.9,119,119,119,119,119,63
10484,SOUTH SHORE INTL HS,610547.0,Network 12,Gender,Male,11th Grade,2014.0,15.3,16.1,16.2,15.6,15.8,96,96,96,96,96,43
10485,SOUTH SHORE INTL HS,610547.0,Network 12,Gender,Female,11th Grade,2014.0,16.5,15.9,16.2,16.4,16.3,142,142,142,142,142,43
10504,SPRY HS,610357.0,Network 7,Gender,Male,11th Grade,2014.0,15.8,18.4,17.4,15.6,16.8,20,20,20,20,20,30
10505,SPRY HS,610357.0,Network 7,Gender,Female,11th Grade,2014.0,17.0,16.6,16.6,16.5,16.7,35,35,35,35,35,30
10536,STEINMETZ HS,609732.0,Network 3,Gender,Male,11th Grade,2014.0,16.2,17.0,17.5,14.9,16.4,195,195,195,195,195,19
10537,STEINMETZ HS,609732.0,Network 3,Gender,Female,11th Grade,2014.0,17.1,17.3,17.8,15.7,17.0,212,212,212,212,212,19
10568,SULLIVAN HS,609733.0,Network 2,Gender,Female,11th Grade,2014.0,16.1,16.5,15.8,14.4,15.7,84,84,84,84,84,1
10569,SULLIVAN HS,609733.0,Network 2,Gender,Male,11th Grade,2014.0,15.4,16.8,15.8,13.8,15.4,71,71,71,71,71,1
10600,TAFT HS,609734.0,Network 1,Gender,Male,11th Grade,2014.0,18.4,19.0,19.2,18.3,18.8,333,333,333,333,333,10
10601,TAFT HS,609734.0,Network 1,Gender,Female,11th Grade,2014.0,19.6,18.7,18.9,19.6,19.2,297,297,297,297,297,10
10614,TEAM HS,610506.0,Network 11,Gender,Female,11th Grade,2014.0,14.8,15.2,15.7,14.4,15.0,52,52,52,52,52,68
10615,TEAM HS,610506.0,Network 11,Gender,Male,11th Grade,2014.0,13.8,15.3,15.3,12.7,14.3,39,39,39,39,39,68
10646,TILDEN HS,609735.0,Network 8,Gender,Male,11th Grade,2014.0,15.1,15.3,15.3,13.7,14.9,52,53,52,53,52,61
10647,TILDEN HS,609735.0,Network 8,Gender,Female,11th Grade,2014.0,14.8,15.1,14.0,13.2,14.3,46,46,46,46,46,61
10662,U OF C - WOODLAWN HS,400077.0,Charter,Gender,Female,11th Grade,2014.0,18.1,17.2,17.8,18.7,18.0,35,35,35,35,35,42
10663,U OF C - WOODLAWN HS,400077.0,Charter,Gender,Male,11th Grade,2014.0,17.3,17.4,17.3,17.9,17.5,18,18,18,18,18,42
10678,UNO - GARCIA HS,400085.0,Charter,Gender,Male,11th Grade,2014.0,16.9,17.9,18.6,17.6,17.8,75,75,75,75,75,57
10679,UNO - GARCIA HS,400085.0,Charter,Gender,Female,11th Grade,2014.0,17.0,17.2,17.7,17.4,17.3,76,76,76,76,76,57
10700,UPLIFT HS,610394.0,Network 2,Gender,Male,11th Grade,2014.0,15.6,16.6,16.3,15.2,15.9,43,43,43,43,43,3
10701,UPLIFT HS,610394.0,Network 2,Gender,Female,11th Grade,2014.0,17.8,17.3,16.9,18.1,17.5,35,35,35,35,35,3
10707,URBAN PREP - BRONZEVILLE HS,400105.0,Charter,Gender,Male,11th Grade,2014.0,17.6,16.9,17.6,17.6,17.4,109,109,109,109,109,35
10715,URBAN PREP - ENGLEWOOD HS,400086.0,Charter,Gender,Male,11th Grade,2014.0,16.9,16.8,17.2,16.6,16.9,90,90,90,90,90,68
10721,URBAN PREP - WEST HS,400102.0,Charter,Gender,Male,11th Grade,2014.0,16.7,17.1,16.8,16.8,16.8,94,94,94,94,94,28
10730,VOISE HS,610518.0,Network 3,Gender,Female,11th Grade,2014.0,15.8,16.0,16.6,14.5,15.7,48,48,48,48,48,25
10731,VOISE HS,610518.0,Network 3,Gender,Male,11th Grade,2014.0,14.9,15.6,15.2,13.5,14.8,30,30,30,30,30,25
10762,VON STEUBEN HS,609737.0,Network 1,Gender,Male,11th Grade,2014.0,18.9,20.1,20.2,19.4,19.6,205,205,205,205,205,13
10763,VON STEUBEN HS,609737.0,Network 1,Gender,Female,11th Grade,2014.0,19.8,19.2,19.2,19.7,19.5,208,208,208,208,208,13
10794,WASHINGTON HS,609739.0,Network 13,Gender,Male,11th Grade,2014.0,16.6,16.8,17.3,15.8,16.7,177,178,178,177,177,52
10795,WASHINGTON HS,609739.0,Network 13,Gender,Female,11th Grade,2014.0,17.7,16.6,17.1,16.7,17.0,166,166,166,166,166,52
10826,WELLS HS,609740.0,Network 6,Gender,Male,11th Grade,2014.0,15.5,16.7,15.6,14.4,15.5,40,40,40,40,40,24
10827,WELLS HS,609740.0,Network 6,Gender,Female,11th Grade,2014.0,15.9,16.5,15.4,14.3,15.5,69,69,69,69,69,24
10848,WESTINGHOUSE HS,609693.0,Network 5,Gender,Female,11th Grade,2014.0,20.3,20.4,20.2,20.5,20.3,163,163,163,163,163,23
10849,WESTINGHOUSE HS,609693.0,Network 5,Gender,Male,11th Grade,2014.0,20.9,21.9,20.8,21.1,21.1,77,77,77,77,77,23
10862,WILLIAMS HS,610380.0,Network 9,Gender,Male,11th Grade,2014.0,15.5,17.3,17.7,15.9,16.6,19,19,19,19,19,38
10863,WILLIAMS HS,610380.0,Network 9,Gender,Female,11th Grade,2014.0,16.6,17.4,17.7,17.8,17.4,62,62,62,62,62,38
10880,WORLD LANGUAGE HS,610392.0,Network 7,Gender,Male,11th Grade,2014.0,14.4,15.9,16.1,15.8,15.5,37,37,37,37,37,30
10881,WORLD LANGUAGE HS,610392.0,Network 7,Gender,Female,11th Grade,2014.0,17.4,16.8,17.7,19.8,17.9,38,38,38,38,38,30
10888,YCCS - ADDAMS,400134.0,Options,Gender,Female,11th Grade,2014.0,16.4,15.9,15.4,13.7,15.3,33,33,33,33,33,31
10889,YCCS - ADDAMS,400134.0,Options,Gender,Male,11th Grade,2014.0,16.1,16.3,15.4,13.9,15.4,29,29,29,29,29,31
10894,YCCS - ASPIRA PANTOJA,400125.0,Options,Gender,Female,11th Grade,2014.0,15.7,14.9,15.0,12.6,14.6,29,29,29,29,29,21
10895,YCCS - ASPIRA PANTOJA,400125.0,Options,Gender,Male,11th Grade,2014.0,15.4,16.1,14.9,13.1,14.9,29,29,29,29,29,21
10902,YCCS - ASSOCIATION HOUSE,400126.0,Options,Gender,Female,11th Grade,2014.0,15.7,15.7,15.5,13.3,15.1,54,55,54,55,54,23
10903,YCCS - ASSOCIATION HOUSE,400126.0,Options,Gender,Male,11th Grade,2014.0,14.7,15.0,14.8,13.3,14.4,25,25,25,25,25,23
10910,YCCS - AUSTIN CAREER,400127.0,Options,Gender,Male,11th Grade,2014.0,14.2,14.9,14.0,11.7,13.7,23,23,23,23,23,25
10911,YCCS - AUSTIN CAREER,400127.0,Options,Gender,Female,11th Grade,2014.0,13.6,14.6,13.2,12.3,13.4,34,34,34,34,34,25
10918,YCCS - CAMPOS,400131.0,Options,Gender,Female,11th Grade,2014.0,15.4,15.1,15.0,12.9,14.6,51,51,51,51,51,24
10919,YCCS - CAMPOS,400131.0,Options,Gender,Male,11th Grade,2014.0,14.0,15.0,14.8,12.2,14.0,26,26,26,26,26,24
10926,YCCS - CCA ACADEMY,400128.0,Options,Gender,Male,11th Grade,2014.0,14.0,14.8,14.5,10.9,13.6,13,13,13,13,13,29
10927,YCCS - CCA ACADEMY,400128.0,Options,Gender,Female,11th Grade,2014.0,13.9,14.5,13.9,11.4,13.4,27,27,27,27,27,29
10934,YCCS - CHATHAM,400150.0,Options,Gender,Male,11th Grade,2014.0,14.0,14.7,15.8,12.1,14.2,25,26,25,26,25,44
10935,YCCS - CHATHAM,400150.0,Options,Gender,Female,11th Grade,2014.0,13.3,14.3,15.9,12.1,13.9,21,23,21,23,21,44
10942,YCCS - HOUSTON,400129.0,Options,Gender,Female,11th Grade,2014.0,14.1,15.9,12.5,13.4,14.0,11,11,11,11,11,38
10943,YCCS - HOUSTON,400129.0,Options,Gender,Male,11th Grade,2014.0,,,,,,8,8,8,8,8,38
10950,YCCS - INNOVATIONS,400133.0,Options,Gender,Male,11th Grade,2014.0,16.0,16.6,15.6,15.0,15.8,22,22,22,22,22,37
10951,YCCS - INNOVATIONS,400133.0,Options,Gender,Female,11th Grade,2014.0,14.2,14.8,14.3,12.9,14.1,37,37,37,37,37,37
10958,YCCS - LATINO YOUTH,400135.0,Options,Gender,Female,11th Grade,2014.0,15.0,15.1,15.3,13.3,14.7,56,56,56,56,56,30
10959,YCCS - LATINO YOUTH,400135.0,Options,Gender,Male,11th Grade,2014.0,15.1,15.3,15.2,14.0,14.9,34,34,34,34,34,30
10966,YCCS - MCKINLEY,400124.0,Options,Gender,Female,11th Grade,2014.0,14.2,14.7,14.6,11.1,13.6,25,25,25,25,25,35
10967,YCCS - MCKINLEY,400124.0,Options,Gender,Male,11th Grade,2014.0,13.9,15.1,13.5,12.3,13.7,19,19,19,19,19,35
10974,YCCS - OLIVE HARVEY,400136.0,Options,Gender,Male,11th Grade,2014.0,14.8,15.3,14.9,13.6,14.6,25,25,25,25,25,50
10975,YCCS - OLIVE HARVEY,400136.0,Options,Gender,Female,11th Grade,2014.0,14.1,14.6,14.1,12.7,13.9,17,17,17,17,17,50
10980,YCCS - SCHOLASTIC ACHIEVEMENT,400123.0,Options,Gender,Female,11th Grade,2014.0,15.1,14.9,13.5,13.1,14.2,24,24,24,24,24,25
10981,YCCS - SCHOLASTIC ACHIEVEMENT,400123.0,Options,Gender,Male,11th Grade,2014.0,13.8,15.1,13.3,11.3,13.3,16,16,16,16,16,25
10988,YCCS - SULLIVAN,400139.0,Options,Gender,Female,11th Grade,2014.0,13.1,14.4,13.3,11.9,13.2,59,59,59,59,59,45
10989,YCCS - SULLIVAN,400139.0,Options,Gender,Male,11th Grade,2014.0,13.1,14.7,14.0,11.7,13.4,62,62,62,62,62,45
10994,YCCS - TRUMAN,400141.0,Options,Gender,Female,11th Grade,2014.0,17.8,16.9,16.0,15.2,16.4,24,24,24,24,24,3
10995,YCCS - TRUMAN,400141.0,Options,Gender,Male,11th Grade,2014.0,16.1,16.2,15.5,14.0,15.5,30,30,30,30,30,3
11002,YCCS - VIRTUAL,400142.0,Options,Gender,Male,11th Grade,2014.0,14.6,14.6,13.3,12.9,13.9,17,17,17,17,17,28
11003,YCCS - VIRTUAL,400142.0,Options,Gender,Female,11th Grade,2014.0,15.5,14.9,14.7,13.6,14.6,20,20,20,20,20,28
11008,YCCS - WEST TOWN,400143.0,Options,Gender,Female,11th Grade,2014.0,15.3,15.2,14.1,13.5,14.5,39,39,39,39,39,23
11009,YCCS - WEST TOWN,400143.0,Options,Gender,Male,11th Grade,2014.0,13.9,15.0,14.2,12.2,13.8,34,34,34,34,34,23
