SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,11-00054085,01/11/2011,Front,,Open,FRONT REAR SIDE,Vacant,False,True,3014,E,79TH,PL,60617.0,1197648.55416792,1852834.25008824,7.0,4.0,46.0,41.75102476741364,-87.55128325502531,"(41.75102476741364, -87.55128325502531)",2011-01-11,46
Vacant/Abandoned Building,11-00054564,01/12/2011,Front,,Open,FRONT,Vacant,False,False,1514,S,KENNETH,AVE,60623.0,1146967.13973026,1892242.20386892,24.0,10.0,29.0,41.8602802247204,-87.73600254690926,"(41.8602802247204, -87.73600254690925)",2011-01-12,29
Vacant/Abandoned Building,11-00054773,01/12/2011,Front,,Open,,Vacant,False,False,9743,S,UNIVERSITY,AVE,60628.0,1185588.65558597,1840616.75447063,8.0,5.0,50.0,41.717790950214976,-87.59585962720188,"(41.717790950214976, -87.59585962720188)",2011-01-12,50
Vacant/Abandoned Building,11-00054861,01/12/2011,Front,,Open,,Vacant,False,False,6002,S,PAULINA,ST,60636.0,1166037.98832443,1864899.22761822,15.0,7.0,67.0,41.784862739412425,-87.66677690061864,"(41.784862739412425, -87.66677690061864)",2011-01-12,67
Vacant/Abandoned Building,11-00054985,01/12/2011,Front,,Open,,Vacant,False,False,7802,S,MARSHFIELD,AVE,60620.0,1166698.61851722,1852973.4575264999,17.0,6.0,71.0,41.752122772954294,-87.6646946635742,"(41.7521227729543, -87.66469466357421)",2011-01-12,71
Vacant/Abandoned Building,11-00055121,01/12/2011,Front,,Open,FRONT DOOR,Vacant,False,False,649,N,LATROBE,AVE,60644.0,1141245.76017514,1903791.06579461,28.0,15.0,25.0,41.89207909652204,-87.75671974983717,"(41.89207909652204, -87.75671974983717)",2011-01-12,25
Vacant/Abandoned Building,11-00055195,01/12/2011,Front,,Open,,Vacant,False,False,11320,S,ABERDEEN,ST,60643.0,1171019.55597616,1829637.58671978,34.0,22.0,75.0,41.68799248438795,-87.64953956440306,"(41.68799248438795, -87.64953956440307)",2011-01-12,75
Vacant/Abandoned Building,11-00055205,01/12/2011,Front,,Open,,Vacant,False,False,309,W,113TH,ST,60628.0,1176213.11971962,1829996.7201983002,34.0,5.0,49.0,41.688863300710224,-87.63051571385931,"(41.688863300710224, -87.63051571385932)",2011-01-12,49
Vacant/Abandoned Building,11-00055288,01/12/2011,Front,,Open,,Vacant,False,False,35,W,11TH,PL,60605.0,1176127.6650038,1895488.75501494,2.0,1.0,32.0,41.86858237473953,-87.62886436820824,"(41.868582374739525, -87.62886436820824)",2011-01-12,32
Vacant/Abandoned Building,11-00055387,01/12/2011,Front,,Open,,Vacant,False,False,1250,W,111TH,PL,60643.0,1170315.75970278,1830848.59140262,34.0,22.0,75.0,41.691330979706336,-87.65208104040407,"(41.691330979706336, -87.65208104040408)",2011-01-12,75
Vacant/Abandoned Building,11-00055614,01/12/2011,,,,,,,,10217,S,AVENUE L,,60617.0,1201824.58821974,1837823.60137314,10.0,4.0,52.0,41.70972929416165,-87.53648981820076,"(41.70972929416165, -87.53648981820076)",2011-01-12,52
Vacant/Abandoned Building,11-00055745,01/12/2011,Front,,Open,,Vacant,False,False,35,W,111TH,PL,60628.0,1177978.93759574,1831032.97920664,34.0,5.0,49.0,41.69166723083777,-87.62401991731791,"(41.69166723083777, -87.6240199173179)",2011-01-12,49
Vacant/Abandoned Building,11-00055918,01/12/2011,,,,,,,,2505,W,24TH,ST,60608.0,1160096.55391337,1887995.53221023,12.0,10.0,30.0,41.848366143431065,-87.68792478724127,"(41.84836614343106, -87.68792478724126)",2011-01-12,30
Vacant/Abandoned Building,11-00055921,01/12/2011,Front,,Open,BACKYARD HAS A VEHICLE ABANDON IN IT..CREATING A RODENT PROBLEM...,Vacant,False,False,5612,S,LOWE,AVE,60621.0,1172921.59709175,1867653.98986954,3.0,7.0,68.0,41.792272900390586,-87.64145744676426,"(41.792272900390586, -87.64145744676425)",2011-01-12,68
Vacant/Abandoned Building,11-00055976,01/12/2011,Front,,Open,,Vacant,False,False,8450,S,MACKINAW,AVE,60617.0,1199930.5287805,1849910.87648756,10.0,4.0,46.0,41.742945608960845,-87.5430195683993,"(41.74294560896084, -87.5430195683993)",2011-01-12,46
Vacant/Abandoned Building,11-00056063,01/12/2011,Front,,Open,,Vacant,False,False,7433,S,KIMBARK,AVE,60619.0,1186165.89700328,1855974.13642275,5.0,3.0,43.0,41.75991962006498,-87.59326174316801,"(41.75991962006498, -87.59326174316801)",2011-01-12,43
Vacant/Abandoned Building,11-00056220,01/12/2011,,,,,,,,6755,S,RIDGELAND,AVE,60649.0,1189029.45747107,1860527.63481269,5.0,3.0,43.0,41.77234672271849,-87.58262129557826,"(41.772346722718495, -87.58262129557826)",2011-01-12,43
Vacant/Abandoned Building,11-00056236,01/12/2011,,,,,,,,6838,S,EVANS,AVE,60637.0,1182393.83671055,1859835.03281854,6.0,3.0,42.0,41.77060252403611,-87.6069667015106,"(41.770602524036114, -87.60696670151059)",2011-01-12,42
Vacant/Abandoned Building,11-00057037,01/12/2011,Front,,Open,FRONT DOOR,Vacant,False,True,503,W,65TH,ST,60621.0,1174051.72900759,1861805.96076625,20.0,7.0,68.0,41.77620023849632,-87.63748698441441,"(41.776200238496315, -87.63748698441441)",2011-01-12,68
Vacant/Abandoned Building,11-00057468,01/12/2011,Front,,Open,FRONT,Vacant,False,False,6458,S,LOOMIS,BLVD,60636.0,1168105.21998016,1861924.59002052,17.0,7.0,67.0,41.77665574108138,-87.65928304053318,"(41.776655741081385, -87.65928304053318)",2011-01-12,67
Vacant/Abandoned Building,11-00057639,01/12/2011,Front,,Open,FRONT,Vacant,False,False,6450,S,LOOMIS,BLVD,60636.0,1168094.6288673,1862312.96569998,17.0,7.0,67.0,41.777721720247705,-87.65931070773871,"(41.7777217202477, -87.6593107077387)",2011-01-12,67
Vacant/Abandoned Building,11-00057863,01/12/2011,Front,,Open,,Vacant,False,False,9104,S,AVALON,AVE,60619.0,1186122.81517573,1844865.27939,8.0,4.0,47.0,41.72943680513407,-87.5937695544758,"(41.72943680513407, -87.59376955447581)",2011-01-12,47
Vacant/Abandoned Building,11-00057866,01/12/2011,Front,,Open,FRONT,Vacant,False,False,6828,S,RACINE,AVE,60636.0,1169498.00407922,1859509.79482744,17.0,7.0,67.0,41.769999173353305,-87.65424705902682,"(41.769999173353305, -87.65424705902682)",2011-01-12,67
Vacant/Abandoned Building,11-00057914,01/12/2011,Front,,Open,FRONT,Vacant,False,False,6812,S,ELIZABETH,ST,60636.0,1169163.89060759,1859608.17746978,17.0,7.0,67.0,41.77027638035237,-87.65546893466696,"(41.770276380352364, -87.65546893466696)",2011-01-12,67
Vacant/Abandoned Building,11-00057928,01/12/2011,Front,,Open,,Vacant,True,False,648,E,OAKWOOD,BLVD,60653.0,1181190.01378907,1878809.51318729,4.0,2.0,38.0,41.822697970072845,-87.61079479281406,"(41.82269797007284, -87.61079479281406)",2011-01-12,38
Vacant/Abandoned Building,11-00058361,01/12/2011,Garage,,Open,FRONT AND GARAGE,Vacant,False,True,2315,N,MANGO,AVE,60639.0,1137671.32570297,1914808.01480164,37.0,25.0,19.0,41.92237608934258,-87.7695813851731,"(41.92237608934258, -87.7695813851731)",2011-01-12,19
Vacant/Abandoned Building,11-00058377,01/12/2011,Front,,Open,FRONT,Vacant,False,True,2511,N,MCVICKER,AVE,60639.0,1135643.98563394,1916057.16746912,29.0,25.0,19.0,41.92584023976206,-87.77700079679974,"(41.92584023976206, -87.77700079679973)",2011-01-12,19
Vacant/Abandoned Building,11-00058519,01/12/2011,Front,,Open,ALL AROUND,Vacant,False,True,6949,S,LOOMIS,BLVD,60636.0,1168197.0538700002,1858669.32511254,17.0,7.0,67.0,41.76772090466704,-87.65903994475765,"(41.767720904667044, -87.65903994475765)",2011-01-12,67
Vacant/Abandoned Building,11-00058851,01/12/2011,Rear,,Open,BACK DOOR KNOCKED OFF,Vacant,False,True,3518,W,79TH,PL,60652.0,1154322.30517835,1851658.60986956,18.0,8.0,70.0,41.748769600892686,-87.71008366525686,"(41.74876960089269, -87.71008366525686)",2011-01-12,70
Vacant/Abandoned Building,11-00059064,01/12/2011,Rear,,Open,PEOPLE IN THE HOUSE ALL TIME,Vacant,,True,5515,S,SEELEY,AVE,,1163636.36990459,1867962.17239645,15.0,7.0,67.0,41.793318605104886,-87.6754963513718,"(41.79331860510488, -87.67549635137182)",2011-01-12,67
Vacant/Abandoned Building,11-00059111,01/12/2011,,,,,,,,7804,S,GREEN,ST,60620.0,1171989.46481334,1853105.13988872,17.0,6.0,71.0,41.752369657864975,-87.64530221116445,"(41.75236965786498, -87.64530221116446)",2011-01-12,71
Vacant/Abandoned Building,11-00059138,01/12/2011,,,,,,,,7658,S,EMERALD,AVE,60620.0,1172628.32356855,1854081.0102983997,17.0,6.0,71.0,41.75503352664539,-87.64293237569437,"(41.75503352664539, -87.64293237569437)",2011-01-12,71
Vacant/Abandoned Building,11-00059155,01/12/2011,,,,,,,,8019,S,UNION,AVE,60620.0,1173027.5124068002,1851705.74696737,21.0,6.0,71.0,41.7485067026847,-87.64153945363735,"(41.7485067026847, -87.64153945363734)",2011-01-12,71
Vacant/Abandoned Building,11-00059359,01/12/2011,Front,,Open,,Vacant,False,False,7436,S,COLFAX,AVE,60649.0,1194652.90099633,1856149.77750952,7.0,3.0,43.0,41.760197022901934,-87.56215166922036,"(41.76019702290194, -87.56215166922036)",2011-01-12,43
Vacant/Abandoned Building,11-00059363,01/12/2011,Front,,Open,,Vacant,False,True,7104,S,WOODLAWN,AVE,60619.0,1185444.0099687001,1858108.38223264,5.0,3.0,69.0,41.76579320343948,-87.59584036335536,"(41.76579320343948, -87.59584036335538)",2011-01-12,69
Vacant/Abandoned Building,11-00059457,01/12/2011,Rear,,Open,REAR BASEMENT DOOR,Vacant,True,True,7949,S,SOUTH SHORE,DR,60617.0,1198521.29436963,1852861.1980964001,7.0,4.0,46.0,41.75107690178087,-87.54808427728453,"(41.75107690178087, -87.54808427728453)",2011-01-12,46
Vacant/Abandoned Building,11-00059556,01/12/2011,,,,,,,,12245,S,ADA,ST,60643.0,1169549.39826875,1823554.34098966,34.0,5.0,53.0,41.67133092627311,-87.65509699511587,"(41.67133092627311, -87.65509699511588)",2011-01-12,53
Vacant/Abandoned Building,11-00059747,01/12/2011,Rear,,Open,,Vacant,False,True,3524,W,LEXINGTON,ST,60624.0,1152999.85757024,1896475.08462887,24.0,11.0,27.0,41.87177841361263,-87.71374566623476,"(41.87177841361263, -87.71374566623476)",2011-01-12,27
Vacant/Abandoned Building,11-00060034,01/12/2011,Front,,Open,FRONT & REAR,Vacant,False,False,6829,S,ST LAWRENCE,AVE,60637.0,1181415.81452574,1859863.45529289,6.0,3.0,42.0,41.77070312830915,-87.61055083809661,"(41.77070312830916, -87.61055083809663)",2011-01-12,42
Vacant/Abandoned Building,11-00060240,01/13/2011,Front,,Open,,Vacant,False,False,115,E,111TH,ST,60628.0,1178948.37827853,1831386.57750363,9.0,5.0,49.0,41.692615594143575,-87.62045998602451,"(41.69261559414357, -87.62045998602451)",2011-01-13,49
Vacant/Abandoned Building,11-00060266,01/13/2011,Rear,,Open,THE REAR OF THE BUILDING,Vacant,False,False,10503,S,CALHOUN,AVE,60617.0,1194864.71728857,1835865.80930638,10.0,4.0,51.0,41.70453083049953,-87.56204155193181,"(41.704530830499536, -87.56204155193181)",2011-01-13,51
Vacant/Abandoned Building,11-00060402,01/13/2011,Front,,Open,,Vacant,False,False,6435,S,TALMAN,AVE,60629.0,1159815.99581291,1861856.16021163,15.0,8.0,66.0,41.77664223314,-87.68967299249685,"(41.776642233139995, -87.68967299249685)",2011-01-13,66
Vacant/Abandoned Building,11-00060405,01/13/2011,Front,,Open,,Vacant,False,False,6431,S,TALMAN,AVE,60629.0,1159815.29581291,1861882.66021163,15.0,8.0,66.0,41.77671496727756,-87.68967483155436,"(41.776714967277556, -87.68967483155436)",2011-01-13,66
Vacant/Abandoned Building,11-00060418,01/13/2011,Front,,Open,,Vacant,False,False,1512,S,KENNETH,AVE,60623.0,1146966.73973026,1892255.70386892,24.0,10.0,29.0,41.86031727805656,-87.73600367045094,"(41.860317278056556, -87.73600367045094)",2011-01-13,29
Vacant/Abandoned Building,11-00060439,01/13/2011,Front,,Open,FRONT,Vacant,False,False,7307,S,EMERALD,AVE,60621.0,1172565.20998579,1856420.05036603,17.0,7.0,68.0,41.76145353393965,-87.64309489204436,"(41.76145353393965, -87.64309489204436)",2011-01-13,68
Vacant/Abandoned Building,11-00060644,01/13/2011,Front,,Open,,Vacant,False,False,7359,S,PAULINA,ST,60636.0,1166286.95011545,1855899.05553216,17.0,7.0,67.0,41.76015978937817,-87.66612010214001,"(41.76015978937817, -87.66612010214001)",2011-01-13,67
Vacant/Abandoned Building,11-00061694,01/13/2011,Front,,Open,,Vacant,False,False,1135,E,81ST,ST,60619.0,1185315.71057145,1851524.45770774,8.0,4.0,45.0,41.74772929023632,-87.59651730228347,"(41.74772929023632, -87.59651730228349)",2011-01-13,45
Vacant/Abandoned Building,11-00061772,01/13/2011,Front,,Open,,Vacant,False,False,2020,W,70TH,ST,60636.0,1164099.32811171,1858235.73622161,17.0,7.0,67.0,41.76661824912311,-87.67407216075243,"(41.76661824912312, -87.67407216075242)",2011-01-13,67
Vacant/Abandoned Building,11-00061831,01/13/2011,Front,,Open,FRONT DOOR,Vacant,False,True,7849,S,WOODLAWN,AVE,60619.0,1185579.50998824,1853191.73002946,8.0,4.0,45.0,41.752298249609744,-87.59549828212606,"(41.752298249609744, -87.59549828212606)",2011-01-13,45
Vacant/Abandoned Building,11-00062139,01/13/2011,Front,,Open,DOORS/WINDOWS,Vacant,True,False,6924,S,LOWE,AVE,60621.0,1173161.89001133,1858976.29102809,6.0,7.0,68.0,41.76845500653943,-87.640832586046,"(41.76845500653944, -87.640832586046)",2011-01-13,68
Vacant/Abandoned Building,11-00062202,01/13/2011,Rear,,Open,BASEMENT DOOR OPEN,Vacant,False,True,2927,N,PARKSIDE,AVE,60634.0,1138199.62668329,1918895.87733133,31.0,25.0,19.0,41.93358408199189,-87.76754110326557,"(41.93358408199189, -87.76754110326556)",2011-01-13,19
Vacant/Abandoned Building,11-00098408,01/21/2011,,,,,,,,5338,N,GLENWOOD,AVE,60640.0,1166018.09243136,1935675.71010784,48.0,20.0,77.0,41.97907937418918,-87.66482846262458,"(41.97907937418919, -87.6648284626246)",2011-01-21,77
Vacant/Abandoned Building,11-00062238,01/13/2011,Front,,Open,,Vacant,False,False,4010,W,ARTHINGTON,ST,60624.0,1149785.46061617,1895812.18999911,24.0,11.0,26.0,41.870022416739246,-87.7255643394046,"(41.87002241673925, -87.72556433940461)",2011-01-13,26
Vacant/Abandoned Building,11-00062314,01/13/2011,Front,,Open,,Vacant,True,False,2903,E,82ND,ST,60617.0,1196952.21820927,1851158.01767415,7.0,4.0,46.0,41.7464424011182,-87.55389056025561,"(41.7464424011182, -87.55389056025561)",2011-01-13,46
Vacant/Abandoned Building,11-00063017,01/13/2011,Front,,Open,DOORS / WINDOWS,Vacant,False,True,9102,S,BLACKSTONE,AVE,60619.0,1187704.14701197,1844913.72890318,8.0,4.0,48.0,41.72953232557808,-87.58797525753228,"(41.729532325578084, -87.58797525753226)",2011-01-13,48
Vacant/Abandoned Building,11-00063213,01/13/2011,Front,,Open,FRONT,Vacant,False,False,7927,S,DAMEN,AVE,60620.0,1164409.38452548,1851968.96012873,18.0,6.0,71.0,41.749414800245425,-87.67311196665014,"(41.749414800245425, -87.67311196665014)",2011-01-13,71
Vacant/Abandoned Building,11-00063247,01/13/2011,Front,,Open,,Vacant,False,True,7830,S,SOUTH SHORE,DR,60649.0,1197944.15891564,1853906.72687878,7.0,4.0,43.0,41.7539603407019,-87.55016426390583,"(41.75396034070191, -87.55016426390583)",2011-01-13,43
Vacant/Abandoned Building,11-00063299,01/13/2011,Front,,Boarded,,Vacant,False,False,5500,W,ARDMORE,AVE,60646.0,1138773.02998643,1937961.68093423,45.0,16.0,11.0,41.985892006615074,-87.76496911176444,"(41.98589200661507, -87.76496911176446)",2011-01-13,11
Vacant/Abandoned Building,11-00063340,01/13/2011,Garage,,Open,,Vacant,False,False,6830,S,MARSHFIELD,AVE,60636.0,1166519.99013354,1859415.29430506,17.0,7.0,67.0,41.76980385679557,-87.66516589883139,"(41.76980385679557, -87.66516589883139)",2011-01-13,67
Vacant/Abandoned Building,11-00063419,01/13/2011,,,,,,,,4837,S,WOLCOTT,AVE,60609.0,1164501.6098147,1872602.31833225,20.0,9.0,61.0,41.80603351631425,-87.6721927182626,"(41.80603351631425, -87.6721927182626)",2011-01-13,61
Vacant/Abandoned Building,11-00063714,01/13/2011,Front,,Open,FRONT AND REAR OPEN,Vacant,False,False,6136,S,WINCHESTER,AVE,60636.0,1164410.12950784,1863966.17431273,15.0,7.0,67.0,41.782336795066094,-87.67277161743391,"(41.782336795066094, -87.6727716174339)",2011-01-13,67
Vacant/Abandoned Building,11-00064061,01/13/2011,Rear,,Open,,Vacant,False,True,9940,S,VAN VLISSINGEN,RD,60617.0,1191742.17672929,1839471.25989285,7.0,4.0,51.0,41.71450074273917,-87.57335910419094,"(41.714500742739176, -87.57335910419094)",2011-01-13,51
Vacant/Abandoned Building,11-00064172,01/13/2011,Rear,,Open,,Vacant,False,True,1006,N,DRAKE,AVE,60651.0,1152526.86552946,1906474.80138757,27.0,11.0,23.0,41.899228024871796,-87.71521777932077,"(41.899228024871796, -87.71521777932077)",2011-01-13,23
Vacant/Abandoned Building,11-00064575,01/13/2011,Front,,Open,FRONT AND REAR,Vacant,,True,6349,S,LANGLEY,AVE,60637.0,1181985.00289223,1863063.01771651,20.0,3.0,42.0,41.7794698899364,-87.60836556381359,"(41.7794698899364, -87.6083655638136)",2011-01-13,42
Vacant/Abandoned Building,11-00064931,01/13/2011,Front,,Open,FRONT,Vacant,True,True,6222,S,RHODES,AVE,60637.0,1180971.01897756,1863874.5667208,20.0,3.0,42.0,41.7817202561963,-87.61205795351181,"(41.7817202561963, -87.61205795351181)",2011-01-13,42
Vacant/Abandoned Building,11-00065191,01/13/2011,Front,,Open,"SOMEONE IS REMOVING BOARD 10 - 11PM AT NIGHT AND PUTTING BOARD BACK-UP, ON ABANDONED BUILDING .  CONCERED SENIORS AT PARKING LOT.",Vacant,False,True,7914,S,CARPENTER,ST,60620.0,1170687.55842841,1852338.00130772,17.0,6.0,71.0,41.75029299911584,-87.65009545826423,"(41.750292999115835, -87.65009545826423)",2011-01-13,71
Vacant/Abandoned Building,11-00065223,01/13/2011,Front,,Open,OPEN IN BACK AND DANGEROUS,Vacant,False,True,6941,S,JUSTINE,ST,60636.0,1167202.78652028,1858695.52109268,17.0,7.0,67.0,41.76781412163218,-87.66268363341295,"(41.76781412163218, -87.66268363341295)",2011-01-13,67
Vacant/Abandoned Building,11-00066007,01/13/2011,Front,,Open,"GARAGE, & FRONT ENTRANCE",Vacant,False,True,7600,S,PAULINA,ST,60620.0,1166330.54290485,1854306.00840538,17.0,6.0,71.0,41.75578732052701,-87.6660056239854,"(41.75578732052701, -87.66600562398541)",2011-01-13,71
Vacant/Abandoned Building,11-00066011,01/13/2011,Front,,Open,REAR,Vacant,False,True,251,W,108TH,ST,60628.0,1176522.90678096,1833320.69167992,34.0,5.0,49.0,41.69797782821478,-87.62928213524303,"(41.69797782821478, -87.62928213524303)",2011-01-13,49
Vacant/Abandoned Building,11-00066150,01/13/2011,Front,,Open,FRONT -BASEMENT -REAR,Vacant,False,True,8800,S,WOOD,ST,60620.0,1165882.27547991,1846328.71262763,21.0,22.0,71.0,41.733905993119784,-87.66787450983558,"(41.73390599311978, -87.6678745098356)",2011-01-13,71
Vacant/Abandoned Building,11-00066292,01/13/2011,Front,,Open,FRONT AND REAR,Vacant,True,True,137,W,111TH,PL,60628.0,1177280.67780417,1831016.20449496,34.0,5.0,49.0,41.691636948542794,-87.6265768213661,"(41.691636948542794, -87.6265768213661)",2011-01-13,49
Vacant/Abandoned Building,11-00066526,01/14/2011,Front,,Open,WIDE OPEN,Vacant,True,True,8638,S,HOUSTON,AVE,60617.0,1197979.60058114,1848259.96689076,10.0,4.0,46.0,41.738464333139895,-87.5502227135614,"(41.73846433313989, -87.5502227135614)",2011-01-14,46
Vacant/Abandoned Building,11-00066699,01/14/2011,Front,,Open,,Vacant,False,False,9301,S,LA SALLE,ST,60620.0,1176914.6393851002,1843285.93619418,21.0,6.0,49.0,41.72531503846665,-87.62754874299459,"(41.72531503846665, -87.62754874299459)",2011-01-14,49
Vacant/Abandoned Building,11-00067825,01/14/2011,Front,,Open,REAR DOOR,Vacant,False,True,10828,S,WABASH,AVE,60628.0,1178496.77782786,1833181.8906926997,9.0,5.0,49.0,41.697552433826594,-87.622059085827,"(41.697552433826594, -87.622059085827)",2011-01-14,49
Vacant/Abandoned Building,11-00068322,01/14/2011,Front,,Open,FRONT AND BACK,Vacant,False,False,8557,S,BUFFALO,AVE,60617.0,1199625.96999738,1848856.49917771,10.0,4.0,46.0,41.740059992429536,-87.5441708824271,"(41.740059992429536, -87.5441708824271)",2011-01-14,46
Vacant/Abandoned Building,11-00068434,01/14/2011,Front,,Open,,Vacant,False,True,3847,W,FLOURNOY,ST,60624.0,1150865.65999254,1896754.29010655,24.0,11.0,26.0,41.872586590602104,-87.72157391843317,"(41.87258659060211, -87.72157391843317)",2011-01-14,26
Vacant/Abandoned Building,11-00068610,01/14/2011,Front,,Open,FRONT WINDOWS,Vacant,True,False,5324,S,LOCKWOOD,AVE,60638.0,1141931.00201794,1868832.66439463,23.0,8.0,56.0,41.796135585909866,-87.75506757278544,"(41.796135585909866, -87.75506757278544)",2011-01-14,56
Vacant/Abandoned Building,11-00068716,01/14/2011,Front,,Open,,Vacant,False,False,501,N,MONTICELLO,AVE,60624.0,1151956.53602774,1903096.51003211,27.0,11.0,23.0,41.88996891245503,-87.7174016771288,"(41.889968912455025, -87.71740167712882)",2011-01-14,23
Vacant/Abandoned Building,11-00069236,01/14/2011,Front,,Boarded,,Vacant,False,False,7717,S,KINGSTON,AVE,60649.0,1194531.04966812,1854289.45172655,7.0,4.0,43.0,41.755095144737204,-87.56265932634452,"(41.755095144737204, -87.56265932634452)",2011-01-14,43
Vacant/Abandoned Building,11-00069261,01/14/2011,Front,,Boarded,,Vacant,False,False,7730,S,ESSEX,AVE,60649.0,1194202.66770487,1854194.23200882,7.0,4.0,43.0,41.75484192029021,-87.56386585312613,"(41.75484192029021, -87.56386585312612)",2011-01-14,43
Vacant/Abandoned Building,11-00069286,01/14/2011,Front,,Boarded,,Vacant,False,False,7826,S,EAST END,AVE,60649.0,1188895.08307245,1853423.56921235,8.0,4.0,43.0,41.752855769829345,-87.5833409151353,"(41.75285576982934, -87.58334091513528)",2011-01-14,43
Vacant/Abandoned Building,11-00069309,01/14/2011,Front,,Boarded,,Vacant,False,False,7819,S,ESSEX,AVE,60649.0,1194216.43766608,1853606.86172378,7.0,4.0,43.0,41.753229792295336,-87.56383464364559,"(41.753229792295336, -87.56383464364559)",2011-01-14,43
Vacant/Abandoned Building,11-00069328,01/14/2011,Front,,Open,,Vacant,False,True,4344,S,FORRESTVILLE,AVE,60653.0,1180655.84009444,1876327.41597663,3.0,2.0,38.0,41.81589921306299,-87.61283078751407,"(41.81589921306299, -87.61283078751408)",2011-01-14,38
